fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
6.6,-0.03999999999999998,-0.36,2.3,-0.424,14.5,36.5,0.49624,2.86,-0.010000000000000009,10.2,bad
6.6,-0.03999999999999998,-0.36,2.3,-0.424,14.5,36.5,0.49624,2.86,-0.010000000000000009,10.2,bad
7.0,0.18500000000000005,-0.43,2.0,-0.442,4.5,8.5,0.49632,2.88,0.050000000000000044,10.4,bad
9.9,-0.06,-0.08000000000000002,1.0,-0.355,33.5,47.5,0.49832,2.88,0.36,9.4,bad
11.1,-0.030000000000000027,-0.06,1.1,-0.353,35.5,50.5,0.49836,2.88,0.36,9.4,bad
8.3,0.18500000000000005,-0.24,1.1,-0.41200000000000003,15.5,22.5,0.49694000000000005,2.82,-0.030000000000000027,8.9,bad
7.1,0.16500000000000004,-0.4,1.0,-0.434,26.5,54.5,0.49655000000000005,2.89,0.010000000000000009,8.8,bad
5.5,0.0,-0.46,1.7000000000000002,-0.40800000000000003,12.5,25.5,0.49646999999999997,2.96,-0.030000000000000027,9.5,bad
6.1,0.16000000000000003,-0.5,2.5,-0.385,20.5,30.5,0.49629,2.95,0.13,9.8,bad
6.6,0.18500000000000005,-0.15000000000000002,1.5,-0.41200000000000003,8.5,91.5,0.49629999999999996,2.78,0.12,8.9,bad
5.9,0.14,-0.29000000000000004,1.3,-0.419,13.5,30.5,0.49689000000000005,3.09,0.16000000000000003,9.3,bad
5.9,0.14,-0.29000000000000004,1.3,-0.419,13.5,30.5,0.49689000000000005,3.09,0.16000000000000003,9.3,bad
5.9,0.14,-0.29000000000000004,1.3,-0.419,13.5,30.5,0.49689000000000005,3.09,0.16000000000000003,9.3,bad
5.9,0.13,-0.29000000000000004,1.1,-0.42,11.5,31.5,0.49689000000000005,3.08,0.16000000000000003,9.3,bad
8.8,-0.07,-0.06,1.4,-0.415,8.5,21.5,0.49707999999999997,2.78,0.050000000000000044,9.0,bad
8.8,-0.07,-0.06,1.4,-0.415,8.5,21.5,0.49707999999999997,2.78,0.050000000000000044,9.0,bad
7.5,-0.08000000000000002,-0.18,2.0,-0.42,25.5,121.5,0.49800999999999995,2.72,0.5700000000000001,9.2,bad
6.7,0.12,-0.44,2.2,-0.423,14.5,84.5,0.49746,3.01,0.040000000000000036,9.0,bad
7.0,-0.08000000000000002,-0.18,2.2,-0.433,6.5,24.5,0.49628000000000005,2.74,-0.06,9.9,bad
6.7,0.12,-0.44,2.0,-0.422,16.5,83.5,0.49746,3.01,0.030000000000000027,9.2,bad
6.7,0.12,-0.44,2.2,-0.423,14.5,84.5,0.49746,3.01,0.040000000000000036,9.0,bad
6.7,0.135,-0.43,2.1,-0.423,15.5,85.5,0.49748000000000003,3.01,0.040000000000000036,9.2,bad
6.4,0.06000000000000005,-0.47,1.0,-0.41400000000000003,35.5,45.5,0.49522,3.03,0.06999999999999995,10.1,bad
6.8,-0.15000000000000002,-0.26,1.5,-0.433,27.5,47.5,0.49576,2.93,0.040000000000000036,9.5,bad
6.6,-0.030000000000000027,-0.5,1.7000000000000002,-0.433,6.5,13.5,0.49517,2.9,0.07999999999999996,10.4,bad
6.7,0.09999999999999998,-0.46,2.0,-0.424,17.5,87.5,0.49744999999999995,3.03,0.050000000000000044,9.0,bad
8.7,0.06000000000000005,-0.32,1.1,-0.422,9.5,20.5,0.49576,2.65,-0.010000000000000009,9.4,bad
6.7,0.09999999999999998,-0.46,2.0,-0.424,17.5,87.5,0.49744999999999995,3.03,0.050000000000000044,9.0,bad
8.4,0.25,-0.36,2.0,-0.41400000000000003,8.5,29.5,0.49824,2.84,0.14,10.0,bad
10.2,0.4,-0.15999999999999998,6.1,-0.388,22.5,98.5,0.5028900000000001,2.72,0.18000000000000005,8.8,bad
6.7,-0.15999999999999998,-0.26,1.5,-0.429,29.5,51.5,0.49576,2.94,0.07999999999999996,9.6,bad
6.7,0.16000000000000003,-0.47,1.7999999999999998,-0.422,15.5,85.5,0.49743000000000004,3.03,0.06999999999999995,9.2,bad
6.7,0.16000000000000003,-0.47,1.7999999999999998,-0.422,15.5,85.5,0.49743000000000004,3.03,0.06999999999999995,9.2,bad
7.800000000000001,0.52,-0.48,2.9,-0.416,5.5,10.5,0.49892000000000003,2.98,-0.010000000000000009,10.5,bad
8.4,-0.19,-0.14,2.1,-0.444,9.5,38.5,0.49561999999999995,2.9,0.18999999999999995,11.3,bad
8.7,0.07999999999999996,-0.3,2.5,-0.419,14.5,114.5,0.498,2.73,0.08999999999999997,9.0,bad
6.7,0.040000000000000036,-0.22999999999999998,2.1,-0.416,11.5,77.5,0.49639999999999995,2.89,0.20999999999999996,10.5,bad
4.8,0.21499999999999997,-0.31,1.0,-0.33899999999999997,6.5,61.5,0.49395,3.12,0.10999999999999999,10.5,bad
9.1,-0.09000000000000002,-0.13,1.7999999999999998,-0.40900000000000003,9.5,22.5,0.49785999999999997,2.74,0.06000000000000005,10.0,bad
8.1,-0.030000000000000027,-0.22999999999999998,1.7999999999999998,-0.445,13.5,27.5,0.49516000000000004,2.68,0.30000000000000004,10.7,bad
7.9,0.17000000000000004,-0.31,1.7000000000000002,-0.40700000000000003,10.5,74.5,0.49736,2.7,0.08999999999999997,8.7,bad
8.1,-0.030000000000000027,-0.22999999999999998,1.7999999999999998,-0.445,13.5,27.5,0.49516000000000004,2.68,0.30000000000000004,10.7,bad
6.1,0.10999999999999999,-0.49,1.4,-0.42,7.5,24.5,0.49746,3.19,0.22999999999999998,10.0,bad
6.9,0.10999999999999999,-0.49,1.5,-0.426,12.5,37.5,0.49748000000000003,2.98,0.15000000000000002,9.3,bad
6.9,0.10999999999999999,-0.49,1.5,-0.426,12.5,37.5,0.49748000000000003,2.98,0.15000000000000002,9.3,bad
6.1,0.10999999999999999,-0.49,1.4,-0.42,7.5,24.5,0.49746,3.19,0.22999999999999998,10.0,bad
11.5,0.13,0.0,0.8999999999999999,-0.429,5.5,25.5,0.49790999999999996,2.57,0.09999999999999998,9.9,bad
5.7,-0.03999999999999998,-0.32999999999999996,1.1,-0.427,6.5,10.5,0.49424999999999997,3.11,0.040000000000000036,10.9,bad
8.0,-0.29000000000000004,0.020000000000000018,1.4,-0.41000000000000003,8.5,22.5,0.49648000000000003,2.86,0.17000000000000004,9.9,bad
7.5,0.08999999999999997,-0.45,1.5,-0.41100000000000003,11.5,31.5,0.49734999999999996,2.86,0.10999999999999999,9.5,bad
6.6,0.06000000000000005,-0.36,1.1,-0.422,6.5,17.5,0.49592,2.77,0.12,8.8,bad
6.1,0.06999999999999995,-0.48,1.6,-0.385,5.5,15.5,0.49654,2.88,0.18999999999999995,9.0,bad
8.0,0.16000000000000003,-0.3,1.6,-0.403,22.5,112.5,0.49733000000000005,2.63,-0.020000000000000018,8.7,bad
6.2,0.06000000000000005,-0.41000000000000003,2.4,-0.421,6.5,21.5,0.49668999999999996,2.96,0.10999999999999999,9.7,bad
8.0,-0.15999999999999998,-0.06,1.2,-0.421,5.5,11.5,0.49605,3.02,0.13,10.2,bad
6.7,-0.09000000000000002,-0.2,1.6,-0.417,34.5,71.5,0.497,2.94,0.020000000000000018,8.9,bad
6.7,-0.09000000000000002,-0.2,1.6,-0.417,34.5,71.5,0.497,2.94,0.020000000000000018,8.9,bad
7.9,0.08999999999999997,-0.21000000000000002,2.1,-0.391,30.5,118.5,0.49800999999999995,2.65,0.0,8.6,bad
11.7,-0.04999999999999999,-0.010000000000000009,0.8999999999999999,-0.425,2.5,5.5,0.4969,2.63,0.13,9.9,bad
9.0,0.36,-0.24,1.4,-0.421,12.5,27.5,0.49712,2.75,0.12,9.5,bad
11.7,-0.04999999999999999,-0.010000000000000009,0.8999999999999999,-0.425,2.5,5.5,0.4969,2.63,0.13,9.9,bad
6.6,-0.14,-0.2,1.1,-0.42,34.5,69.5,0.49693,2.94,0.0,8.9,bad
7.2,-0.10999999999999999,-0.38,1.2,-0.403,18.5,26.5,0.49595999999999996,2.66,-0.010000000000000009,8.9,bad
7.2,-0.10999999999999999,-0.38,1.2,-0.403,18.5,26.5,0.49595999999999996,2.66,-0.010000000000000009,8.9,bad
6.6,-0.15999999999999998,-0.21999999999999997,1.5,-0.4180000000000001,30.5,67.5,0.49694000000000005,2.95,-0.020000000000000018,8.9,bad
6.6,-0.15999999999999998,-0.21999999999999997,1.5,-0.4180000000000001,30.5,67.5,0.49694000000000005,2.95,-0.020000000000000018,8.9,bad
9.5,-0.15000000000000002,-0.04999999999999999,2.0,-0.40800000000000003,19.5,87.5,0.49917999999999996,2.65,-0.07,8.9,bad
7.699999999999999,-0.07,-0.21000000000000002,1.1,-0.419,26.5,44.5,0.49602999999999997,2.75,0.040000000000000036,9.8,bad
9.1,0.0,-0.14,2.3,-0.384,25.5,54.5,0.49722,2.68,0.18000000000000005,10.4,bad
7.2,0.5049999999999999,-0.35,1.6,-0.398,10.5,31.5,0.49604000000000004,2.73,-0.020000000000000018,9.5,bad
6.5,0.0,-0.36,1.3,-0.422,9.5,22.5,0.49636,3.03,0.10999999999999999,9.9,bad
6.5,0.010000000000000009,-0.41000000000000003,1.6,-0.438,3.5,8.5,0.49583999999999995,2.85,0.040000000000000036,10.0,bad
5.9,0.29500000000000004,-0.5,1.7000000000000002,-0.435,27.5,51.5,0.49378,2.99,0.020000000000000018,11.1,bad
7.6,0.31999999999999995,-0.5,3.5999999999999996,-0.405,4.5,13.5,0.49854,2.86,0.030000000000000027,9.1,bad
6.8,0.41000000000000003,-0.4,1.3,-0.426,19.5,55.5,0.49672000000000005,2.85,0.06000000000000005,8.7,bad
6.9,0.46499999999999997,-0.5,1.7000000000000002,-0.41200000000000003,15.5,31.5,0.49756,3.08,0.17000000000000004,9.7,bad
6.6,-0.07,-0.32999999999999996,1.3,-0.4180000000000001,26.5,50.5,0.49634,2.99,0.14,9.9,bad
6.6,-0.07,-0.32999999999999996,1.3,-0.4180000000000001,26.5,50.5,0.49634,2.99,0.14,9.9,bad
8.0,-0.03999999999999998,0.08999999999999997,0.8999999999999999,-0.08600000000000002,15.5,44.5,0.49702,2.53,0.8400000000000001,8.7,bad
5.1,0.10499999999999998,-0.45,1.9,-0.427,18.5,24.5,0.49258,3.06,0.050000000000000044,12.4,bad
7.1,-0.08000000000000002,-0.25,3.4,-0.396,27.5,89.5,0.49783999999999995,2.65,0.06999999999999995,8.6,bad
7.5,0.12,-0.15000000000000002,2.3,-0.41400000000000003,27.5,51.5,0.497,2.81,0.12,10.3,bad
7.0,0.27,-0.3,7.6,-0.402,29.5,91.5,0.49892000000000003,2.7,0.07999999999999996,8.7,bad
7.0,0.27,-0.3,7.6,-0.402,29.5,91.5,0.49892000000000003,2.7,0.07999999999999996,8.7,bad
8.1,-0.13,0.15000000000000002,5.9,-0.42,2.5,7.5,0.49817,2.77,0.07999999999999996,10.5,bad
8.1,-0.13,0.15000000000000002,5.9,-0.42,2.5,7.5,0.49817,2.77,0.07999999999999996,10.5,bad
6.3,-0.020000000000000018,-0.42,1.3,-0.426,39.5,63.5,0.49529,2.62,-0.010000000000000009,9.1,bad
8.9,-0.09999999999999998,-0.030000000000000027,2.0,-0.41300000000000003,5.5,19.5,0.49772000000000005,2.65,0.0,10.0,bad
8.1,0.020000000000000018,-0.12,1.0,-0.404,4.5,17.5,0.49666,2.7,0.020000000000000018,8.9,bad
8.1,0.020000000000000018,-0.12,1.0,-0.404,4.5,17.5,0.49666,2.7,0.020000000000000018,8.9,bad
5.8,0.06999999999999995,-0.21999999999999997,1.6,-0.452,12.5,48.5,0.49373999999999996,2.91,0.09999999999999998,12.3,bad
7.6,0.28,-0.4,2.8,-0.41000000000000003,3.5,12.5,0.49855000000000005,2.86,-0.010000000000000009,9.0,bad
5.1,0.16000000000000003,-0.5,2.0,-0.434,6.5,14.5,0.49256,3.02,0.07999999999999996,12.4,bad
6.0,0.07999999999999996,-0.5,1.7000000000000002,-0.404,2.5,12.5,0.49556999999999995,3.12,0.12,11.0,bad
9.5,-0.07,-0.16999999999999998,2.2,-0.405,27.5,88.5,0.49839999999999995,2.72,0.18000000000000005,9.5,bad
5.4,-0.31,-0.29000000000000004,1.2,-0.455,56.5,134.5,0.49341,2.82,-0.06,9.0,bad
7.0,-0.09000000000000002,-0.35,3.2,-0.396,28.5,93.5,0.49785999999999997,2.64,0.07999999999999996,8.6,bad
6.8,-0.18,-0.27,1.7999999999999998,-0.434,34.5,69.5,0.49588,2.93,0.12,9.6,bad
7.800000000000001,0.09999999999999998,-0.25,1.7000000000000002,-0.382,8.5,37.5,0.49616000000000005,2.65,0.030000000000000027,9.3,bad
7.800000000000001,0.09999999999999998,-0.25,1.7000000000000002,-0.382,8.5,37.5,0.49616000000000005,2.65,0.030000000000000027,9.3,bad
9.7,-0.09000000000000002,-0.07,1.7000000000000002,-0.39,10.5,36.5,0.49728000000000006,2.66,0.17000000000000004,10.3,bad
8.5,0.28500000000000003,-0.26,1.2,-0.422,9.5,20.5,0.49692000000000003,2.79,0.17000000000000004,9.5,bad
8.5,0.28500000000000003,-0.26,1.2,-0.422,9.5,20.5,0.49692000000000003,2.79,0.17000000000000004,9.5,bad
8.0,-0.06,0.0,1.4,-0.131,14.5,37.5,0.49634,2.51,0.6000000000000001,8.9,bad
9.4,0.040000000000000036,-0.24,1.5,-0.389,6.5,59.5,0.49709000000000003,2.44,0.48,9.7,bad
6.0,0.38,-0.47,5.1,-0.421,22.5,46.5,0.49572000000000005,3.08,0.0,10.7,bad
5.1,0.41500000000000004,-0.5,1.6,-0.459,16.5,77.5,0.49346,3.18,0.22999999999999998,10.9,bad
9.3,-0.10999999999999999,-0.07,1.15,-0.432,4.5,10.5,0.49478,2.69,-0.03999999999999998,10.9,bad
6.3,0.16000000000000003,-0.43,1.1,-0.43,15.5,60.5,0.49572000000000005,2.79,0.09999999999999998,8.8,bad
6.2,0.14,-0.27,1.6,-0.42,10.5,118.5,0.49538000000000004,2.86,0.19999999999999996,10.4,bad
6.1,0.30000000000000004,-0.47,7.3,-0.421,5.5,11.5,0.49629999999999996,3.02,0.0,11.7,bad
6.2,0.14,-0.27,1.6,-0.42,10.5,118.5,0.49538000000000004,2.86,0.19999999999999996,10.4,bad
8.3,0.45499999999999996,-0.45,1.3,-0.425,4.5,18.5,0.49616000000000005,2.8,-0.06,9.1,bad
6.0,0.385,-0.5,1.7999999999999998,-0.33399999999999996,5.5,11.5,0.49551,3.06,0.010000000000000009,10.3,bad
5.9,0.385,-0.5,1.7999999999999998,-0.33399999999999996,5.5,11.5,0.49551,3.06,0.010000000000000009,10.3,bad
9.4,0.24,-0.31,5.3,-0.389,32.5,75.5,0.49878,2.64,0.050000000000000044,8.9,bad
9.4,0.21999999999999997,0.050000000000000044,1.2,-0.364,23.5,51.5,0.49751999999999996,2.85,0.43999999999999995,9.5,bad
6.1,-0.06,-0.35,1.6,-0.424,21.5,52.5,0.49570000000000003,2.82,0.12,8.8,bad
8.7,-0.03999999999999998,-0.27,2.1,-0.40900000000000003,17.5,76.5,0.49922,2.65,0.010000000000000009,8.9,bad
7.0,0.07999999999999996,-0.47,3.5999999999999996,-0.42,26.5,45.5,0.49592,2.52,-0.030000000000000027,8.7,bad
8.5,0.07999999999999996,-0.25,1.5,-0.396,7.5,20.5,0.49768999999999997,2.77,0.21999999999999997,9.1,bad
7.1,-0.07,-0.21000000000000002,1.6,-0.425,18.5,65.5,0.49717999999999996,2.9,0.14,9.0,bad
7.3,0.31499999999999995,-0.49,2.1,-0.426,47.5,89.5,0.49621000000000004,2.88,0.12,10.3,bad
7.1,-0.07,-0.21000000000000002,1.6,-0.425,18.5,65.5,0.49717999999999996,2.9,0.14,9.0,bad
9.7,-0.27,-0.13,1.7000000000000002,-0.443,13.5,35.5,0.49614,2.73,-0.010000000000000009,8.8,bad
5.5,-0.16999999999999998,-0.18,12.4,-0.446,5.5,112.5,0.49572000000000005,2.8,0.06000000000000005,11.0,bad
7.6,0.22999999999999998,-0.5,2.0,-0.419,11.5,23.5,0.49798,2.88,-0.03999999999999998,9.1,bad
6.0,0.17000000000000004,-0.5,3.8,-0.443,10.5,19.5,0.49488,2.95,0.06000000000000005,11.3,bad
7.0,0.10999999999999999,-0.3,1.2,-0.424,35.5,59.5,0.49494000000000005,2.6,-0.09999999999999998,8.8,bad
9.3,-0.13,-0.10999999999999999,2.0,-0.421,27.5,64.5,0.49729,2.66,0.08999999999999997,9.3,bad
7.800000000000001,0.06000000000000005,-0.28,1.9,-0.4180000000000001,9.5,85.5,0.49829999999999997,2.87,0.12,9.0,bad
6.9,0.050000000000000044,-0.31,1.3,-0.4180000000000001,14.5,33.5,0.49655000000000005,2.99,0.18000000000000005,10.0,bad
6.9,0.24,-0.43,1.2,-0.41400000000000003,14.5,47.5,0.49502,2.62,-0.020000000000000018,9.5,bad
6.9,0.050000000000000044,-0.31,1.3,-0.4180000000000001,14.5,33.5,0.49655000000000005,2.99,0.18000000000000005,10.0,bad
7.0,0.07999999999999996,-0.36,1.7000000000000002,-0.423,26.5,59.5,0.49629999999999996,2.78,0.08999999999999997,9.3,bad
6.6,0.21999999999999997,-0.5,1.3,-0.377,5.5,13.5,0.49627,2.95,0.07999999999999996,9.3,bad
7.4,0.16000000000000003,-0.5,0.8999999999999999,-0.404,5.5,12.5,0.49568999999999996,2.93,0.07999999999999996,9.0,bad
7.3,0.19999999999999996,-0.44,1.4,-0.421,19.5,34.5,0.49628000000000005,2.9,0.18999999999999995,10.4,bad
5.6,0.14,-0.48,1.9,-0.431,25.5,45.5,0.49358,2.97,-0.04999999999999999,10.5,bad
7.0,0.08999999999999997,-0.28,1.3,-0.4180000000000001,42.5,59.5,0.49499000000000004,2.6,-0.08000000000000002,8.7,bad
8.1,0.135,0.18000000000000005,1.3,-0.09699999999999998,18.5,55.5,0.49632,2.52,0.6499999999999999,8.8,bad
5.8,0.52,-0.5,1.5,-0.417,16.5,23.5,0.49437,3.09,0.050000000000000044,10.7,bad
9.3,-0.04999999999999999,-0.12,2.0,-0.419,33.5,65.5,0.49726000000000004,2.65,0.07999999999999996,9.3,bad
7.699999999999999,0.28,-0.5,1.7000000000000002,-0.41100000000000003,12.5,25.5,0.4978,2.87,-0.03999999999999998,9.1,bad
5.4,-0.03999999999999998,-0.5,1.4,-0.423,24.5,43.5,0.49385,3.0,0.030000000000000027,10.7,bad
7.0,0.07999999999999996,-0.3,1.5,-0.427,33.5,43.5,0.49494000000000005,2.6,-0.07,8.8,bad
8.0,-0.09999999999999998,-0.09999999999999998,5.8,-0.45,2.5,9.5,0.49566,2.78,0.06000000000000005,11.5,bad
6.5,-0.08000000000000002,-0.31,1.7999999999999998,-0.429,17.5,35.5,0.49476,2.89,0.06000000000000005,10.4,bad
10.8,-0.13,0.0,1.3,-0.41000000000000003,19.5,46.5,0.49734,2.65,0.06999999999999995,10.0,bad
7.5,0.09999999999999998,-0.42,2.1,-0.444,2.5,6.5,0.49285999999999996,2.72,-0.13,12.5,bad
6.5,0.09999999999999998,-0.2,4.0,-0.432,19.5,109.5,0.49914000000000003,2.8,0.6699999999999999,9.7,bad
6.5,0.09999999999999998,-0.2,4.0,-0.432,19.5,109.5,0.49914000000000003,2.8,0.6699999999999999,9.7,bad
7.1,0.24,-0.5,1.4,-0.4,5.5,11.5,0.49521000000000004,2.86,0.08999999999999997,10.5,bad
7.0,0.255,-0.5,1.4,-0.416,5.5,11.5,0.49672000000000005,2.84,-0.010000000000000009,9.2,bad
6.1,0.13,-0.5,3.8,-0.40700000000000003,50.5,77.0,0.49558,2.7,-0.04999999999999999,9.0,bad
6.1,0.13,-0.5,3.8,-0.40700000000000003,50.5,77.0,0.49558,2.7,-0.04999999999999999,9.0,bad
7.1,1.08,-0.5,1.6,-0.3630000000000001,4.5,8.5,0.49476,3.0,-0.09999999999999998,10.4,bad
7.5,-0.21999999999999997,-0.06,1.3,-0.419,27.5,67.5,0.49500999999999995,2.86,0.16000000000000003,10.7,bad
7.1,0.29000000000000004,-0.29000000000000004,1.7999999999999998,-0.41300000000000003,20.5,67.5,0.49550000000000005,2.62,-0.06,8.7,bad
7.0,0.10999999999999999,-0.24,1.4,-0.427,23.5,87.5,0.49612,2.8,0.030000000000000027,9.3,bad
9.2,0.18999999999999995,-0.18,2.0,-0.41200000000000003,21.5,90.5,0.4979,2.79,0.12,9.6,bad
6.3,0.18000000000000005,-0.41000000000000003,3.4,-0.432,14.5,28.5,0.49524,2.91,0.020000000000000018,10.6,bad
9.2,0.18999999999999995,-0.18,2.0,-0.41200000000000003,21.5,90.5,0.4979,2.79,0.12,9.6,bad
6.5,0.12,-0.4,0.8999999999999999,-0.429,26.5,62.5,0.496,2.78,0.10999999999999999,8.7,bad
7.0,0.10999999999999999,-0.24,1.4,-0.427,23.5,87.5,0.49612,2.8,0.030000000000000027,9.3,bad
7.5,0.6799999999999999,-0.29000000000000004,1.4,-0.417,13.5,40.5,0.49532,2.84,-0.030000000000000027,10.0,bad
9.2,0.16000000000000003,-0.15999999999999998,2.1,-0.406,11.5,87.5,0.49795999999999996,2.76,0.16000000000000003,9.6,bad
8.6,-0.15999999999999998,-0.08000000000000002,1.3,-0.442,8.5,17.5,0.49392,2.68,0.050000000000000044,10.9,bad
6.0,0.020000000000000018,-0.39,1.3,-0.427,12.5,37.5,0.49550000000000005,2.84,0.020000000000000018,8.8,bad
7.3,0.37,-0.24,3.3,-0.393,30.5,66.5,0.49668,2.76,-0.03999999999999998,8.7,bad
8.6,0.275,-0.28,1.7000000000000002,-0.421,11.5,47.5,0.49760000000000004,2.68,0.010000000000000009,9.1,bad
6.7,0.33499999999999996,-0.5,1.5,-0.33399999999999996,3.5,10.5,0.49607999999999997,2.89,0.020000000000000018,9.5,bad
5.5,0.0,-0.5,0.8999999999999999,-0.443,14.5,25.5,0.49448000000000003,2.86,-0.04999999999999999,9.0,bad
5.5,0.0,-0.5,0.8999999999999999,-0.443,14.5,25.5,0.49448000000000003,2.86,-0.04999999999999999,9.0,bad
5.5,0.0,-0.5,0.8999999999999999,-0.443,14.5,25.5,0.49448000000000003,2.86,-0.04999999999999999,9.0,bad
11.0,-0.08000000000000002,-0.020000000000000018,2.1,-0.423,7.5,19.5,0.49851999999999996,2.59,0.030000000000000027,10.5,bad
5.6,0.08999999999999997,-0.49,1.6,-0.444,4.5,12.5,0.49472000000000005,3.02,0.06000000000000005,10.9,bad
6.7,0.15500000000000003,-0.47,1.3,-0.422,6.5,11.5,0.49587000000000003,2.84,-0.10999999999999999,9.0,bad
6.7,0.15500000000000003,-0.47,1.3,-0.422,6.5,11.5,0.49587000000000003,2.84,-0.10999999999999999,9.0,bad
6.4,0.06999999999999995,-0.5,2.3,-0.419,20.5,40.5,0.49517999999999995,2.91,0.020000000000000018,10.3,bad
8.5,0.09999999999999998,-0.21000000000000002,1.5,-0.431,31.5,72.5,0.49654,2.84,0.06999999999999995,9.5,bad
7.1,0.14500000000000002,-0.47,1.4,-0.41400000000000003,13.5,56.5,0.4969,2.87,-0.03999999999999998,9.8,bad
7.1,0.14500000000000002,-0.47,1.4,-0.41400000000000003,13.5,56.5,0.4969,2.87,-0.03999999999999998,9.8,bad
6.7,0.07999999999999996,-0.47,1.7999999999999998,-0.423,6.5,27.5,0.49568,2.85,0.020000000000000018,9.5,bad
5.6,-0.18,-0.25,1.3,-0.41400000000000003,4.5,31.5,0.49463999999999997,2.86,-0.06,9.6,bad
5.6,-0.15999999999999998,-0.25,1.3,-0.416,3.5,27.5,0.49463999999999997,2.86,-0.06,9.6,bad
6.9,0.14,-0.32999999999999996,4.9,-0.33199999999999996,51.5,97.5,0.49736,2.78,0.0,9.0,bad
8.7,0.040000000000000036,-0.19,1.7999999999999998,-0.388,10.5,37.5,0.49699000000000004,2.74,0.06000000000000005,10.4,bad
7.800000000000001,0.35,-0.36,2.0,-0.40700000000000003,12.5,53.5,0.49724,2.86,0.040000000000000036,9.6,bad
7.5,0.32999999999999996,-0.22999999999999998,1.5,-0.42,10.5,62.5,0.49651999999999996,2.79,-0.020000000000000018,9.3,bad
7.3,0.0,-0.41000000000000003,1.7000000000000002,-0.385,9.5,41.5,0.4971,2.68,0.12,9.0,bad
6.8,0.24,-0.42,1.2,-0.406,9.5,44.5,0.49576,2.74,0.0,9.3,bad
6.1,0.10999999999999999,-0.5,1.1,-0.431,3.5,7.5,0.49395999999999995,2.83,-0.13,9.9,bad
8.2,0.28,0.010000000000000009,1.2,-0.08500000000000002,11.5,65.5,0.49622999999999995,2.5,0.6699999999999999,8.7,bad
8.2,0.28,0.010000000000000009,1.2,-0.08500000000000002,11.5,65.5,0.49622999999999995,2.5,0.6699999999999999,8.7,bad
7.2,0.25,-0.22999999999999998,3.3,-0.39,33.5,88.5,0.49663999999999997,2.74,-0.04999999999999999,8.8,bad
6.3,0.31499999999999995,-0.5,0.7,-0.23299999999999998,15.5,28.5,0.49471,2.82,0.010000000000000009,9.3,bad
6.7,0.06000000000000005,-0.24,1.5,-0.417,12.5,99.5,0.49585999999999997,2.76,0.020000000000000018,9.4,bad
7.699999999999999,0.385,-0.3,0.8999999999999999,-0.41400000000000003,6.5,30.5,0.49460000000000004,2.61,-0.03999999999999998,9.5,bad
6.3,0.32999999999999996,-0.41000000000000003,1.3,-0.426,3.5,24.5,0.49534,2.88,-0.04999999999999999,9.1,bad
7.5,0.09999999999999998,-0.28,1.6,-0.42,24.5,104.5,0.49612999999999996,2.8,-0.010000000000000009,9.4,bad
7.5,0.09999999999999998,-0.28,1.6,-0.42,24.5,104.5,0.49612999999999996,2.8,-0.010000000000000009,9.4,bad
6.6,0.255,-0.35,1.3,-0.393,19.5,83.5,0.49593,2.69,0.0,9.0,bad
7.5,0.31000000000000005,-0.25,2.9,-0.424,33.5,84.5,0.49668,2.69,-0.08000000000000002,8.7,bad
6.9,0.14,-0.43,1.3,-0.4,7.5,22.5,0.4961,2.8,0.07999999999999996,9.1,bad
6.9,0.14,-0.43,1.3,-0.4,7.5,22.5,0.4961,2.8,0.07999999999999996,9.1,bad
6.1,0.14,-0.19,5.6,-0.417,6.5,48.5,0.49717999999999996,2.85,0.18000000000000005,9.8,bad
6.2,-0.020000000000000018,-0.48,1.7000000000000002,-0.42,35.5,110.5,0.49524,2.6,0.030000000000000027,9.2,bad
7.5,0.14,-0.28,1.9,-0.406,4.5,32.5,0.49612,2.87,0.07999999999999996,10.5,bad
6.6,0.12,-0.44,0.8,-0.43,4.5,11.5,0.4942,2.67,-0.020000000000000018,9.3,bad
7.5,0.020000000000000018,-0.25,1.5,-0.422,18.5,58.5,0.49612,2.8,-0.020000000000000018,9.7,bad
5.9,0.06999999999999995,-0.36,3.4,-0.43,26.5,72.5,0.49668999999999996,2.82,-0.020000000000000018,8.7,bad
8.2,0.17500000000000004,-0.4,1.1,-0.41000000000000003,3.5,10.5,0.49744999999999995,2.81,0.15000000000000002,9.05,bad
6.8,0.08999999999999997,-0.24,1.5,-0.42,16.5,103.5,0.49583999999999995,2.78,0.020000000000000018,9.4,bad
7.4,0.18999999999999995,-0.29000000000000004,1.6,-0.42,32.5,140.5,0.4962,2.75,0.010000000000000009,9.4,bad
7.4,0.18999999999999995,-0.29000000000000004,1.6,-0.42,32.5,140.5,0.4962,2.75,0.010000000000000009,9.4,bad
9.4,0.06999999999999995,-0.25,1.5,-0.396,11.5,88.5,0.49629999999999996,2.54,0.4,9.6,bad
9.5,-0.18,0.08999999999999997,1.7000000000000002,-0.423,2.5,14.5,0.49939999999999996,2.7,0.28,9.1,bad
5.7,0.07999999999999996,-0.5,1.1,-0.435,7.5,17.5,0.49660000000000004,3.06,0.33999999999999997,8.9,bad
9.5,-0.18,0.08999999999999997,1.7000000000000002,-0.423,2.5,14.5,0.49939999999999996,2.7,0.28,9.1,bad
